Month Number,Monitor Number,Species Number,Population,Density,Genetic Diversity,pH Tolerance,Temperature Tolerance
115,E,1,147,37.341236240474174,0,0,0
END SIM
104,A,1,0,0,0,0,0
104,B,1,0,0,0,0,0
104,C,1,14,3.4201954397394134,0,0,0
104,D,1,0,0,0,0,0
104,E,1,146,37.087214225232856,0,0,0
105,A,1,0,0,0,0,0
105,B,1,0,0,0,0,0
105,C,1,13,3.1758957654723123,0,0,0
105,D,1,0,0,0,0,0
105,E,1,138,35.05503810330229,0,0,0
106,A,1,0,0,0,0,0
106,B,1,0,0,0,0,0
106,C,1,12,2.9315960912052113,0,0,0
106,D,1,0,0,0,0,0
106,E,1,124,31.498729889923794,0,0,0
107,A,1,0,0,0,0,0
107,B,1,0,0,0,0,0
107,C,1,11,2.6872964169381106,0,0,0
107,D,1,0,0,0,0,0
107,E,1,138,35.05503810330229,0,0,0
108,A,1,0,0,0,0,0
108,B,1,0,0,0,0,0
108,C,1,13,3.1758957654723123,0,0,0
108,D,1,0,0,0,0,0
108,E,1,134,34.03895004233701,0,0,0
109,A,1,0,0,0,0,0
109,B,1,0,0,0,0,0
109,C,1,21,5.13029315960912,0,0,0
109,D,1,0,0,0,0,0
109,E,1,179,45.46994072819645,0,0,0
110,A,1,0,0,0,0,0
110,B,1,0,0,0,0,0
110,C,1,26,6.351791530944625,0,0,0
110,D,1,0,0,0,0,0
110,E,1,211,53.598645215918715,0,0,0
111,A,1,0,0,0,0,0
111,B,1,0,0,0,0,0
111,C,1,36,8.794788273615634,0,0,0
111,D,1,0,0,0,0,0
111,E,1,246,62.489415749364944,0,0,0
112,A,1,0,0,0,0,0
112,B,1,0,0,0,0,0
112,C,1,38,9.283387622149837,0,0,0
112,D,1,0,0,0,0,0
112,E,1,264,67.06181202370873,0,0,0
113,A,1,0,0,0,0,0
113,B,1,0,0,0,0,0
113,C,1,36,8.794788273615634,0,0,0
113,D,1,0,0,0,0,0
113,E,1,261,66.29974597798476,0,0,0
114,A,1,0,0,0,0,0
114,B,1,0,0,0,0,0
114,C,1,32,7.81758957654723,0,0,0
114,D,1,0,0,0,0,0
114,E,1,206,52.32853513971211,0,0,0
115,A,1,0,0,0,0,0
115,B,1,0,0,0,0,0
115,C,1,29,7.0846905537459275,0,0,0
115,D,1,0,0,0,0,0
115,E,1,183,46.48602878916173,0,0,0
END SIM
164,A,1,0,0,0,0,0
164,B,1,0,0,0,0,0
164,C,1,0,0,0,0,0
164,D,1,0,0,0,0,0
164,E,1,485,123.20067739204065,0,0,0
165,A,1,0,0,0,0,0
165,B,1,0,0,0,0,0
165,C,1,0,0,0,0,0
165,D,1,0,0,0,0,0
165,E,1,470,119.39034716342083,0,0,0
166,A,1,0,0,0,0,0
166,B,1,0,0,0,0,0
166,C,1,0,0,0,0,0
166,D,1,0,0,0,0,0
166,E,1,458,116.34208298052498,0,0,0
167,A,1,0,0,0,0,0
167,B,1,0,0,0,0,0
167,C,1,0,0,0,0,0
167,D,1,0,0,0,0,0
167,E,1,363,92.20999153259949,0,0,0
168,A,1,0,0,0,0,0
168,B,1,0,0,0,0,0
168,C,1,0,0,0,0,0
168,D,1,0,0,0,0,0
168,E,1,493,125.23285351397122,0,0,0
169,A,1,0,0,0,0,0
169,B,1,0,0,0,0,0
169,C,1,0,0,0,0,0
169,D,1,0,0,0,0,0
169,E,1,532,135.13971210838272,0,0,0
170,A,1,0,0,0,0,0
170,B,1,0,0,0,0,0
170,C,1,0,0,0,0,0
170,D,1,0,0,0,0,0
170,E,1,524,133.10753598645218,0,0,0
171,A,1,0,0,0,0,0
171,B,1,0,0,0,0,0
171,C,1,0,0,0,0,0
171,D,1,0,0,0,0,0
171,E,1,655,166.38441998306521,0,0,0
172,A,1,0,0,0,0,0
172,B,1,0,0,0,0,0
172,C,1,0,0,0,0,0
172,D,1,0,0,0,0,0
172,E,1,748,190.00846740050804,0,0,0
173,A,1,0,0,0,0,0
173,B,1,0,0,0,0,0
173,C,1,0,0,0,0,0
173,D,1,0,0,0,0,0
173,E,1,659,167.4005080440305,0,0,0
174,A,1,0,0,0,0,0
174,B,1,0,0,0,0,0
174,C,1,0,0,0,0,0
174,D,1,0,0,0,0,0
174,E,1,620,157.49364944961897,0,0,0
175,A,1,0,0,0,0,0
175,B,1,0,0,0,0,0
175,C,1,0,0,0,0,0
175,D,1,0,0,0,0,0
175,E,1,584,148.34885690093142,0,0,0
END SIM
164,A,1,0,0,0,0,0
164,B,1,0,0,0,0,0
164,C,1,0,0,0,0,0
164,D,1,0,0,0,0,0
164,E,1,126,32.00677392040644,0,0,0
165,A,1,0,0,0,0,0
165,B,1,0,0,0,0,0
165,C,1,0,0,0,0,0
165,D,1,0,0,0,0,0
165,E,1,124,31.498729889923794,0,0,0
166,A,1,0,0,0,0,0
166,B,1,0,0,0,0,0
166,C,1,0,0,0,0,0
166,D,1,0,0,0,0,0
166,E,1,121,30.736663844199832,0,0,0
167,A,1,0,0,0,0,0
167,B,1,0,0,0,0,0
167,C,1,0,0,0,0,0
167,D,1,0,0,0,0,0
167,E,1,90,22.861981371718883,0,0,0
168,A,1,0,0,0,0,0
168,B,1,0,0,0,0,0
168,C,1,0,0,0,0,0
168,D,1,0,0,0,0,0
168,E,1,108,27.43437764606266,0,0,0
169,A,1,0,0,0,0,0
169,B,1,0,0,0,0,0
169,C,1,0,0,0,0,0
169,D,1,0,0,0,0,0
169,E,1,124,31.498729889923794,0,0,0
170,A,1,0,0,0,0,0
170,B,1,0,0,0,0,0
170,C,1,0,0,0,0,0
170,D,1,0,0,0,0,0
170,E,1,140,35.56308213378493,0,0,0
171,A,1,0,0,0,0,0
171,B,1,0,0,0,0,0
171,C,1,0,0,0,0,0
171,D,1,0,0,0,0,0
171,E,1,152,38.61134631668078,0,0,0
172,A,1,0,0,0,0,0
172,B,1,0,0,0,0,0
172,C,1,0,0,0,0,0
172,D,1,0,0,0,0,0
172,E,1,185,46.99407281964437,0,0,0
173,A,1,0,0,0,0,0
173,B,1,0,0,0,0,0
173,C,1,0,0,0,0,0
173,D,1,0,0,0,0,0
173,E,1,167,42.42167654530059,0,0,0
174,A,1,0,0,0,0,0
174,B,1,0,0,0,0,0
174,C,1,0,0,0,0,0
174,D,1,0,0,0,0,0
174,E,1,170,43.183742591024554,0,0,0
175,A,1,0,0,0,0,0
175,B,1,0,0,0,0,0
175,C,1,0,0,0,0,0
175,D,1,0,0,0,0,0
175,E,1,158,40.135478408128705,0,0,0
END SIM
164,A,1,0,0,0,0,0
164,B,1,0,0,0,0,0
164,C,1,0,0,0,0,0
164,D,1,0,0,0,0,0
164,E,1,214,54.36071126164268,0,0,0
165,A,1,0,0,0,0,0
165,B,1,0,0,0,0,0
165,C,1,0,0,0,0,0
165,D,1,0,0,0,0,0
165,E,1,211,53.598645215918715,0,0,0
166,A,1,0,0,0,0,0
166,B,1,0,0,0,0,0
166,C,1,0,0,0,0,0
166,D,1,0,0,0,0,0
166,E,1,202,51.31244707874683,0,0,0
167,A,1,0,0,0,0,0
167,B,1,0,0,0,0,0
167,C,1,0,0,0,0,0
167,D,1,0,0,0,0,0
167,E,1,160,40.64352243861135,0,0,0
168,A,1,0,0,0,0,0
168,B,1,0,0,0,0,0
168,C,1,0,0,0,0,0
168,D,1,0,0,0,0,0
168,E,1,207,52.582557154953435,0,0,0
169,A,1,0,0,0,0,0
169,B,1,0,0,0,0,0
169,C,1,0,0,0,0,0
169,D,1,0,0,0,0,0
169,E,1,230,58.425063505503815,0,0,0
170,A,1,0,0,0,0,0
170,B,1,0,0,0,0,0
170,C,1,0,0,0,0,0
170,D,1,0,0,0,0,0
170,E,1,220,55.8848433530906,0,0,0
171,A,1,0,0,0,0,0
171,B,1,0,0,0,0,0
171,C,1,0,0,0,0,0
171,D,1,0,0,0,0,0
171,E,1,273,69.3480101608806,0,0,0
172,A,1,0,0,0,0,0
172,B,1,0,0,0,0,0
172,C,1,0,0,0,0,0
172,D,1,0,0,0,0,0
172,E,1,326,82.81117696867062,0,0,0
173,A,1,0,0,0,0,0
173,B,1,0,0,0,0,0
173,C,1,0,0,0,0,0
173,D,1,0,0,0,0,0
173,E,1,282,71.6342082980525,0,0,0
174,A,1,0,0,0,0,0
174,B,1,0,0,0,0,0
174,C,1,0,0,0,0,0
174,D,1,0,0,0,0,0
174,E,1,263,66.8077900084674,0,0,0
175,A,1,0,0,0,0,0
175,B,1,0,0,0,0,0
175,C,1,0,0,0,0,0
175,D,1,0,0,0,0,0
175,E,1,253,64.2675698560542,0,0,0
END SIM
